"text","is_toxic"
"Quero que seja governadora.🌻🌼💕",False
"Parabéns pelo seu dia! #Dia Internacional da Mulher",False
"Manuela D'Ávila, futura prefeita de Porto Alegre",False
"@user.dev podemos ser oque a gente quiser ...quem decide não é você",False
"Neste 08/03/24, queria te agradecer por não desistir desta luta por igualdade de gênero, igualdade de oportunidades, por empoderamento, por sororidade, por uma sociedade mais justa e ainda sobrar tempo para ensinar-nos homens como que se faz com inteligência, disciplina e qualidade!",False
"Vamos mulheres na politica e na vida sem briga e posicao❤️",False
"Atentas a materialidade (sexo) feminino ,na política",False
"@user não respondo perfil fake da Manuela",False
"Mais mulheres na política, porém mulheres competentes, sábias, que lutem pelo povo, que ame o Brasil, que ame a educação. Mulheres como Damares, Zambele e outras por aí é melhor nem ter.",False
"Mas ela não está falando de mulheres de outro partido, Mas PT",False
"Depois de Lula,vai ser vc presidenta.Deus eh pai✝👉🏻🚔📲📚📖🍭🍬⏳🪽🌈👂🏻🪔💀❤✝👉🏻⚖🌎🌍🌏❤🇹🇷⛽",False
"Eu tô acreditando que você tá falando que é fake o abuso de crianças no Marajó. É sério isso?",False
"@user mulheres votaram contra a investigação dos abusos no Marajó porque será.",False
"Obrigada, Manu. Você nos inspira ❤️",False
"Vamos à luta todas juntas e misturadas ❤️❤️❤️❤️❤️",False
"Política foi criado pelo homem ent é claro que vai ser um locar de guerra onde vc tem que lutar pra sair vivo,ou se adapta ou não entra simples.",False
"Muita lucidez e amor neste dia das mulheres ❤️😍👏",False
"Pois vai ficar querendo, pq a esquerda comanda o Brasil!.",False
"É isso. Vamos juntas ✊🏾🌻",False
"E o Lula não tem nem uma ministra mulher",False
"Dia 8 de Março, dia de luta, dia das lutadoras, dias das revolucionárias! Viva o 8 de Março!",False
"Mais mulheres na política 👏",False
"@user.dev muito bem, você já tem a zambelli, a damares e outras do mesmo naipe. Brilhante",False
"Onde estão as filmagens? Onde está o código fonte?",False
"Cadê as imagens??? Pq não foram entregues???",False
"Por favor, ajude na proibição da exportação de CARGA VIVA 🙏",False
"Vcs vão retroceder em relação aos pastores???",False
"Sr ministro até quando vamos esperar o fies sem teto ?🤔",False
"Não pode voltar atrás com esses pastores não, eles não podem e não devem ter isenção",False
"❤️❤️👏👏 LULA o melhor Presidente do Brasil 👏👏",False
"Gente é sério eu fui tão taxado hj que eu perdi até a fome , hoje não vou almoçar graças a Haddad, enfim triste fim",False
"Engraçado é essa propaganda falar todo poder emana do Povo 😂 gente",False
"Não dê isenção a pastores!!!!",False
"Se cortar 70% dos cargos políticos a economia é maior. A começar pelos esquerdistas.",False
"Não se iluda, aqueles que defendem a censura na Internet, não estão preocupados com as notícias falsas (fake news) e sim com as notícias verdadeiras! Censura nunca mais ! Chega de ditaduras",False
"Você vai testemunhar falta de bençãos daqui pra frente, me responda aqui daqui 1 ano.",False
"Petrópolis RJ cheio de denúncia de DESMATAMENTOS, calor e chuva não param 👏🌳🪽",False
"Que nos próximos aniversários da Laura possamos ter um mundo mais justo",False
"Lamento seu Jair, o amor venceu",False
"@user PRESIDENTE ARTHUR LIRA, NÓS 38 MILHÕES DE APOSENTADOS E PENSIONISTAS GOSTARÍAMOS DE SABER O PORQUÊ DO DEPUTADO ESTÁ IGNORANDO OS ARTIGOS 154 E 155 DO RICD, QUE JÁ TEM REQUERIMENTO APOIADO POR 257 DEPUTADOS DESDE O DIA 11/09 E ATÉ AGORA O DEPUTADO NÃO MARCOU PAUTA PARA O PROJETO DE QUE DEVERIA TER SIDO PAUTADO NA ORDEM DO DIA, E COMO ESTÁ A REDAÇÃO DO REQUERIMENTO 2973/2023 DO DEPUTADO POMPEO DE MATTOS, QUEREMOS UMA POSIÇÃO VOSSA DEPUTADO. O POVO QUE ELEGEU O SENHOR PRESIDENTE DESSA CASA LEGISLATIVA POIS FOI ATRAVÉS DE VOTOS DE PARLAMENTARES ELEITOS PELO POVO QUE O DEPUTADO FOI ELEITO PRESIDENTE. ENTÃO NOS RESPONDA PORQUÊ O DEPUTADO IGNORA O REGIMENTO INTERNO DA CASA? TRABALHAR EM PTOL DO POVO E COLOCAR O PL4434/2008 EM VOTAÇÃO. APOSENTADO E PENSIONISTAS EDTAO DESEPERADOS COM O REAJUSTE 3 71 FACA PELO POVO.",False
"@user Então, queremos saber se já foi feita a correção da tabela do IRPF pra esse ano? Pq ano passado foi feita uma pequena correção e quem ganha até 2.640,00 (dois salários mínimos) ficou isento de pagar o IR e esse ano quem ganha 2.824,00 reais (dois salários mínimos) está isento de pagar o IR ou não foi feita a correção da tabela do IRPF????",False
"Ministro tem que rever este aumento 3,71 para aposentados este ano tem eleições municipais 😍",False
"Precisamos da sua ajuda para acabar com a injustiça no Prouni. Nossa reivindicação é unicamente para reserva de vagas dos bolsistas de escolas particulares. Em nenhum momento queremos prejudicar estudantes de escola pública. Estamos lutando pelos direitos de estudante de baixa renda que foram bolsistas integrais ou parciais em escolas privadas, estudantes com deficiência que estudaram em escola privada e estão sendo excluídos do Prouni. Não queremos competição entre estudantes de escola pública e estudantes oriundos de escolas privadas. Se houve a criação de uma categoria para estudantes de escola particular e nenhum estudante dessa categoria está sendo contemplado, criou-se outra distorção, outra exclusão. Por isso, é justo que haja uma reserva pra alunos bolsistas integrais e parciais, visto que esses alunos também se enquadram nos critérios de baixa renda e cursaram escolas privadas apenas por intermédio de bolsas, não possuindo recursos para pagar integralmente cursos como medicina, por exemplo.",False
"a Receita deferal e @user estão devolvendo todas as importações de livros, vinis, revistas, produtos que nao sao fabricados no pais. Não votei no @user pra isso. Isso tem alguma relação com o @user Ele quer acabar com a importação no pais? Receita e Correio deveria trabalhar para população, mas estao violando os nossos direitos. Por que amigos?",False
"Professor: 2800 reais entrar na alíquota do IR é muita sacanagem. Até pq vc sabe que com menos de 3 pau por mês mal da pra sobreviver a depender de onde se vive.",False
"Que dados são esses??? N vejo isso em lugar nenhum 😂😂",False
"Onde fica este Brasil? 😂😂😂😂",False
"Qual a qualidade desse trabalho? Na indústria q não é! Se pegar esse cenário inteiro, praticamente nada ""made in Brazil"".",False
"Se assistir esse vídeo será taxado em 60% @user",False
"@user vai se taxado em 92% pra respirar",False
"Como tem coragem de falar que pobre paga menos inposto",False
"A propaganda é bonita, mas a realidade nas comunidades é diferente!",False
"Aonde é esse Brasil ? Tô vivendo no Brasil errado kkkk",False
"Quando sairá o desenrola CNPJ?",False
"Viva nosso ministro",False
"venho encarecidamente pedir o seu apoio, pois as vítimas de acidente de trânsito estão padecendo com as indenizações do seguro DPVAT suspensas , milhares de pessoas precisa desse seguro para se reestabelecer depois das fatalidades. O seguro é de grande importância para todos aqueles que estão sequelados e com suas funções laborais reduzidas permanente .",False
"Os estudantes precisam de fies sem teto!",False
"@user me fala 15 coisas boas pro pobre que ele fez em um ano?",False
"Esse modelo não dá certo em nenhum lugar do mundo 🌍",False
"Impostos e mais impostos e mais impostos e mais imposto",False
"Feliz 2024 para você também, e pode ter certeza que o meu conhecimento não vem de zap zap 😂😂😂",False
"gostei desse apresentador super carismático, legal e engraçado bem cheio de empolgação e eufórico, bem melhor que os outros☺️",False
"O presidente Lula tem que fazer alguma coisa pelos aposentados! Os aposentados precisam de ter seus benefícios reajustados. O governo anterior não fez nada pelos aposentados. Estamos aguardando o Presidente Lula, pois também somos eleitores! Nossos benefícios estão super defasados!",False
"@user porque está com déficit de 140 bilhões se pegou o caixa com mais de 50 bilhões positivo?",False
"HADDAD fazendo a diferença 👏👏👏👏",False
"@user.freitas então vai morrer pq vamos ficar msis 8 anos, o que dá certo não se muda❤️❤️❤️",False
"Ele nunca tem motivos. Mas sempre vão",False
"Não querida! Está sempre a sua disposição. Aproveita e pega mais 🌱🌱🌱🌱🌱🌱🌱🐴",False
"O melhor presidente do mundo volta presidente 💚💛🇧🇷🇧🇷",False
"@user está fazendo o que aqui então cara pálida? Fazendo engajamento pro Bolsonaro?😂😂😂",False
"@user Então como é curioso veio comentar kkkkkkk ajuda aí Zé 😂😂😂😂😂😂😂",False
"Com Deus venceremos!!Ele Honra sua Palavra!!Deus é Fiel!!🙌",False
"Presidente Bolsonaro..... o melhor, mais competente, estávamos no caminho certo com a economia,tudo estava fluindo, vem o grande golpe, e tiram nosso presidente, jamais haverá outro como ele, porém podemos ter uma presidente bem próxima a ele,linda, competente, perfeita!!!!!!!",False
"Volta meu Presidente Bolsonaro, que saudades 🙏🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",False
"Eterno Presidente Bolsonaro. 👏👏👏👏👏👏",False
"São Félix do Coribe Bahia estamos juntos amo meu eterno presidente bolsonaro",False
"🇧🇷JAIR MESSIAS BOLSONARO🇧🇷 O VERDADEIRO PRESIDENTE DO BRASIL 🙌🇧🇷🙌",False
"Família que ainda vai dar muitas alegrias",False
"@user vivo num mundo em que as empresas estão voltando ao Brasil",False
"Excelentíssimo Sr. Bolsonaro o melhor presidente dos últimos tempos. Os PATRIOTAS ti Ama.",False
"ESSA GUERRA É NOSSA 👍🏻👍🏻",False
"Meu presidente Bolsonaro 🇧🇷🇧🇷🇧🇷🇧🇷estamos juntos.",False
"Elon Musk faz mais que toda direita junta, e o melhor, a custo zero",False
"Nossos melhores Patriotas 🇧🇷💚💛🇧🇷 continuam lutando por todos nós 🙏 obrigado 🫂 por tudo que estão fazendo 👏 Deus abençoe a cada um 🙏💚💛💚💛💚💛💚💛💚💛💚💛💚🙏",False
"@user oxe, acho que vc respondeu pra pessoa errada, eu sou Bolsonaro ontem, hoje e sempre🇧🇷🇧🇷🇧🇷",False
"Bom dia companheiro adadi❤️❤️❤️",False
"Minha irmã é professora e sempre te elogiou então eu votava em você, mas a partir de agora o meu voto você não tem mais",False
"Só esperando as eleições para votar contra esse taxador",False
"Parabéns, Ministro! ""Ah, se todos fossem iguais a você!...""",False
"Admiro muito Haddad 😍",False
"Kkkkk Vc votou nessa rapaziada, mano?",False
"Ei Sr ministro em breve o pobre não vai conseguir comprar comida em, o preço do amor é caríssimo em",False
"O amor venceu😍",False
"Aumenta o teto do FGTS .. destrava a vida das pessoas.. 5 anos sem ajustar.. quero poder usar o FGTS para quitar a casa propria",False
"E o Icms da Carne já zerou?",False
"“Nós vamos baixar o ICMS da carne sabe pra quanto? Pra 0” 😂",False
"Parabéns Deus abençoe",False
"Vitória do Brasil, tá de brincadeira né",False
"Vai sim, e o palmeira vai ter mundial 👏",False
"Hahaha cervejinha da picanha ficou mais cara neh.... Deve ser pq a gente vai ganhar um aumento :)",False
"Acabou com os prestadores de serviço no Brasil",False
"Boa notícia! Mas só será possível se alcançar 130 Bi para poder se alcançar déficit zero e se honrar com o Arcabouço Fiscal se a segunda etapa da Reforma Tributária, aquela que incide sobre o patrimônio dos mais ricos, também for a aprovado. Mas infelizmente não há mais tempo de se fazer isso em 2023. Logo, Lula está correto ao defender a flexibilização da meta",False
"TUDO IRÁ DÁ CERTO!! NOSSO MINISTRO HADDAD!!! É PARA O CRESCIMENTO DO NOSSO BRASIL. ❤️❤️❤️❤️❤️❤️",False
"Que tudo dê certo! Abraços Haddad",False
"Tai, o MELHOR Presidente e Ministro da Educação da época, e agora a Saga continua, Graças à Deus ❤️",False
"Lula melhor presidente faço um apelo colocar em pauta a pec 101 dos sucamzeiro que combateu a malária no estado de Rondônia estamos com intoxicação crônica por DDT combati a malária dengue est. Está pec 101 está com presidente Artur lira pesso oração e ajuda dos senhores presidente da República Luiz Inácio Lula da Silva",False
"Eu não votei em @user para ver ou ouvir MUNICÍPIOS dizerem que os recursos diminuíram, principalmente da SAÚDE. M",False
"PARABÉNS GRANDES ADMINISTRADORESSS.",False
"Pelo amor de Deus ajeita esse FGTS que fica bloqueado quando a pessoa saco de aniversário",False
"Com muita honra terceira idade minha querida. Só não sei se você chegará a terceira idade, já que você tem preconceito com a idade. Pense nisso!",False
"@user Sou só inteligente mesmo kkkkkk",False
"Por exatamente 45 anos eu confiei , hoje fizeram reforma tributária mas esqueceram de isentar de IR RETIDO NA FONTE e previdência iniciada em 2003 os trabalhadores do Brasil",False
"Os Robin Hood's do Brasil",False
"Eis que você estuda 4 meses de economia 20 anos atrás.",False
"@user votei tão bem que fiz o L.",False
"@user.martins56 percebe-se pela sua inteligência! 😉",False
"#LULADAPAZ 💙🇧🇷 #haddad forte e inteligente na pasta!",False
"Cadê o ICMS baixo ?, disse que ia ZERA",False
"Mas já teve o fim do foro: quando Daniel Silveira foi preso",False
"Publiquem quem já assinou",False
"@user vamos meu caro pega firme será nosso senador",False
"Ao fim dos privilégios tbm e que todos os políticos passem a pagar seus planos de saúde, INSS e impostos de renda... Que peguem seus próprios alugueis e suas próprias roupas. Afinal políticos tem algum gasto? Pra que tem salários?",False
"Seria fácil se a gente que votou neles entrar em contato com algum deles ninguém consegue falar com um deputado ou senador",False
"Perdão, deputados, mas há um erro na proposta. O foro que se pretende acabar deixou de ser privilegiado, por decisão do STF. Passou a ser um foro comum, um juízo criminal ""competente"" para julgar qualquer um dos 200 milhões de brasileiros. As demais instâncias foram relegadas ao papel de simples auxiliares do juízo único e universal, onde 11 ""brilhantes"" ""juizes"" tem a primeira, a última e a única palavra, já que nem mesmo a defesa é autorizada a se pronunciar (e quando o faz, é solenemente ignorada, com a cumplicidade da OAB). Então, a medida correta seria o impechman do presidente do Senado, Rodrigo Pacheco, por omissão voluntária e descumprimento do dever funcional, seguido do processo de impedimento de cada um dos atuais ministros - com amplo direito de defesa, em respeito à Constituição- permanecendo no cargo apenas aqueles que forem absolvidos pelo tribunal competente. Os demais, passarão a responder criminalmente por seus atos, a partir da primeira instância, com o devido processo legal, como manda a Carta Política. @user.zambelli @user",False
"Assinem façam merecer o voto do povo.",False
"Vc é a minha deputada.",False
"Se for pra ministro okkk",False
"Sou católica e acredito em Deus 100% tbm",False
"Eu penso diferente, ainda que ela queira realmente isso. Mas não consegue sou Bolsonarista de coração, mas nenhuma luta estamos ganhando.",False
"@user , agradecemos o apoio de todos vocês!",False
"@user , amém!🙏🏼  Vamos pra cima, para que esse privilégio acabe. Abraços 🇧🇷",False
"@user.zambelli obrigada minha deputada, sempre terá meu apoio 💪🏾🇧🇷",False
"@user , sem sombra de dúvidas, é de extrema importância acabar com esse privilégio! Beijos 💚💛",False
"Espero que o senhor também tenha assinado @user !",False
"Essa PEC é excelente, contudo, não sei se é o melhor momento para ser aprovada, com a escalada de poder do judiciário, seria tudo que eles precisam para tomar de vez o poder.",False
"Vamos lá @user como meu representante .. votei em vc .. hora de retribuir a gentileza",False
"@user , agradeço imensamente por todo apoio e carinho dado. Contem sempre comigo! Beijos💚💛",False
"@user.zambelli o Brasil tem q ter mudanças! Começando pelas urnas.",False
"@user poxa como você é otimista cara, seu otimismo é inspirador",False
"É a existência do foro privilegiado que dá esse poder aos 11 ministros do STF.",False
"Vai passar dez vezes. Mas mesmo assim é importante de uma forma simbólica",False
"STF querendo aumentar o alcance do foro privilegiado. Sabem prá que né? É lógico",False
"Os 513 deputados tem o dever de aprovar a matéria. Afinal, foram eleitos pelo povo brasileiro. Para trabalhar em defesa de toda população…",False
"@user.lima.18847 😂😂😂😂😂, A eleição pra deputados ta longe ainda,eles neste momento só se preocupa com salários e emendas.",False
"O deputado federal que eu votei com certeza vai votar a favor.👏",False
"De que adianta se só fica no papel!",False
"Vamos apoiar essa peça vamos conversar com cada deputados federal para apoiar",False
"Queremos nossos direitos! É tudo muito lindo, mas queremos ter acesso ao básico, as terapias, doutores",False
"Sou autista. Casada com autista. Mãe de dois filhos autistas. Me filiei ao @user e sou pre candidata a vereadora na minha cidade. Fui muito bem acolhida pelo partido, que me deu oportunidade de representar os autistas e suas famílias. Confiaram em mim. Na minha capacidade. Estou só gratidão. E a @user é minha inspiração. Eu vou conseguir! 🔥❤️",False
"Está na hora de conscientizar os políticos para termos leis para os autista , conseguirem tratamentos é escolas Adequadas .",False
"❤️❤️🔥🔥👏👏 dia Histórico e Importante pro Brasil",False
"@user Torço por vc, Maria Lina! DEUS só manda pra gente, o que suportamos! 🙏🙏🙏",False
"Eu e minha esposa entramos pra esse novo mundo agora dia 26/03/24, nosso filhote tem 3 anos, e foi diagnóstico como autistma nivel 2 de suporte, sentimos que ainda iremos aprender muito, pois estamos apenas no início da jornada, nao esta sendo nada fácil, perdi meu pai e agora a minha mae em novembro, pessoas que com certeza estariam nos ajudando e nos apoiando muito nesse momento, mas estou vivendo confiante de que Deus esta conosco em cada fase ❤️",False
"Volta bolsonaro e Michelle vcs deixaram um legado lindo👏👏👏",False
"Pela inclusão das terapias pedagógicas, como psicopedagoga, Neuropsicopedagoga, Terapeuta ABA nos planos de saúde. Estão travando o desenvolvimento dos autistas e outros transtornos.",False
"Um presidente e uma 1a dama comprometidos com a Inclusão 😍",False
"Poderia estar fazendo muito mais pelo nosso Brasil , volta Bolsonaro",False
"Obrigado Presidente Jair Bolsonaro Pelo Seu Apoio, Creio que Voltara Para Guiar Essa Nação 💙💙🇧🇷🇧🇷🇧🇷🇧🇷",False
"Melhor governo para os autistas e paz para os pais!! Obrigada presidente Bolsonaro!!🇧🇷💚💛🙏",False
"@user , sem sombra de dúvidas, a conscientização e empatia por essa causa é de extrema importância! Beijos 💚💛",False
"@user.borali , nos sentimos muito orgulhosos por saber que eles estão sempre comprometidos para trazer o melhor para as pessoas. O Bolsonaro e a Michelle sempre serão os nossos verdadeiros Presidente e Primeira Dama! Beijos💚💛",False
"@user , faço de suas palavras as minhas! Sentimos saudades deles e do comprometimento com o nosso Brasil e, principalmente, com o povo Brasileiro. Abraços 🇧🇷",False
"@user , estou imensamente feliz com seu relato, você também é inspiração para muitas outras pessoas! Acredite sempre. Beijos💚💛",False
"@user , concordo plenamente, o Bolsonaro sempre prezou pelo bem e pela paz de todos! Beijos 💚💛",False
"@user.zambelli meu Deus ela me notou.. ❤️❤️❤️❤️ que honra. Beijos!",False
"Eu quero Bolsonaro d volta",False
"Eu ainda assim me sinto só! Ate hj meu filho nao conseguiu fazer terapias adequadas😢",False
"Pena que é uma lei que não leva benefício nenhum às famílias de autista pois não leva terapias atendimentos etc só da visibilidade ao filho dele que diga-se de passagem não tem a realidade da maioria das famílias de autistas",False
"Que lindo, que Deus continue os abençoando.",False
"Daqui a pouco o Mion vai dizer q usaram a imagem dele pra fazer campanha sem permissão...querem apostar???🙄🙄🤔😒😒😏😏",False
"@user infelizmente,ele não né a realidade o quê o governo atual estão fazendo com os atendimentos para com os Autista,e digo mais, tirando tbm as conquistas",False
"DEUS ABENÇOE BOLSONARO 😢😢😢😢😢🙌❤️❤️❤️🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",False
"E por isso que voto em MULHERES👏👏👏👏👏 😍😍😍😍",False
"@user claro que não vai falar, no mundo do amor, tudo é válido, provavelmente ela tenha uma justificativa pra isso.",False
"É o mínimo que deveriam fazer.",False
"Grande conquista. Parabéns pelo trabalho que vc tem feito",False
"E verdade as pesquisas so ladeira abaixo. Inclusive no nordeste",False
"Revisão do FGTS, Abono salarial atrasado, Revisão da vida toda, são direitos trabalhistas, Partido dos trabalhadores ainda não devolveu esses diretos.. O que a senhora diz?????",False
"E A SOLIDARIEDADE COM A NORA DO LULA????",False
"Vdd, muitos impostos para se pagar",False
"Meu voto será sempre L❤️❤️",False
"Eu votei no Lula, estou começando a me arrepender, pois hoje foi no mercado aqui no Rio, e vi o Kilo do Tomate a 16 REAIS! Entre outras coisas, e ele não tá tomando nenhuma providência!!",False
"As obras do PAC foram todas abandonadas.",False
"@user farmácia popular que só fornece medicamento de baixo custo",False
"Poder econômico de compra dos brasileiros caiu",False
"Nossa não lembro disto ter acabado no outro governo … lembro que tivemos uma pandemia com vários auxílios inclusive",False
"O PT nunca terá meu voto!",False
"PARABÉNS PRESIDENTE LULA PELO SEU TRABALHO VC É OBRA DAS MÃOS DE DEUS AMÉM ❤️👏👏",False
"Porque vocês não fazer propostas do tipo reduzir número de partidos. Dois de esquerda um de centro e dois de direita. Outra proposta diminuir números de municípios, e os pequenos colocarem como distrital de outra cidade mais próxima é maior, acabar com cargos de vice-governador e vice-prefeito",False
"Obrigada Presidente Lula!!! O senhor , sua força, sabedoria … são muito importantes para tod@s nós!!! Como É bom tê-lo a frente do Brasil!!! Liderança de valores significativos, aprendizagens, construções de caminhos bons … vamos ⭐️⭐️⭐️⭐️⭐️",False
"As universidades públicas federais estão sem suas verbas completas há anos! É uma situação trágica!",False
"Enquanto isso o desemprego subindo",False
"Viva o Nosso Presidente Lula 🙌🙌🙌🙌O melhor de todos os tempos 🙌🙌🙌🙌🙌",False
"Foto maravilhosa 👏👏👏 Amo ver Lula feliz❤️",False
"Grande Lula, sempre cercado de gente boa e inteligente. L",False
"Parabéns o tempo todo!!",False
"Tamo junto meu presidente lula na cabeça e no coração",False
"Lula só traz felicidade viva Lula viva o Brasil 🇧🇷 com Lula 👏👏👏👏👏👏👏👏👏👏❤️❤️❤️",False
"É muito importânte, investir com fôrça na Educação no Brasil.",False
"OBRIGADA meu DEUS, pela vida de nosso Presidente Lula.",False
"Meu coração ❤️❤️❤️ tá feliz 😍😍",False
"O amor vai sempre vencer o ódio ❤❤O maior presidente do Brasil de todos os tempos.",False
"Precisamos valorizar este senhor Luiz Inácio lula da Silva!! e agradecer a Deus pela vida dele!👏👏",False
"Lula nosso presidente é o melhor da nossa história!",False
"O governo LULA nos trouxe de volta a alegria e esperança",False
"Lula falar dele é fácil mas é difícil ter a capacidade de gestão pública privado como Lula Alckmin reconhecido pela maioria dos brasileiros e todas Nações do planeta viva a democracia com esperança que voltou a todas classes sociais brasileiras viva LULA ALCKMIN. Vamos acordar eleitor de Santa Catarina.",False
"Deus continue abençoando nosso querido presidente!!!",False
"Deus abençoe os nossos jovens ,que sigam o caminho de Deus e estudem para ter um futuro promissor. DEUS ABENÇOE GRANDEMENTE O PRESIDENTE LULA COM MUITA SAUDE E PROTEÇÃO DIVINA DO ESPIRITO SANTO DE DEUS🙏😇💯🇧🇷💯❤👏👏👏👏",False
"Parabéns presidente LULA pir mais um brilhante incentivo aos alunos da escola pública 👏👏👏👏👏👏",False
"Que lindeza de foto",False
"Astral maravilhoso do nosso Presidente Lula, o Brasil precisa de quem acredite nele!👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼🤜🏼🤛🏼🫶🏼🇧🇷",False
"Muito orgulho de ter feito o L",False
"Isso Lula, é pela educação que um país progride 😍👏👏👏👏",False
"O presidente Lula é o presidente mais amado do Brasil 👏👏🇧🇷🇧🇷 parabéns meu querido presidente que Deus continue abençoando grandemente sua vida e seu trabalho e sua saúde 🙏🙏❤️❤️",False
"Só esse Pernambucano no governo. .....tem igual não.",False
"Grande Presidente Lula que orgulho ❤️",False
"Um presidente q ama seu povo! ❤️❤️❤️❤️❤️❤️❤️❤️",False
"❤️❤️❤️ Lindo 😍 parabéns pelo Trabalho maravilhoso que fazem pelo nosso Brasil ❤️❤️❤️❤️❤️❤️❤️❤️❤️ 💓 Meu Apoio meu Coração é vermelho",False
"Três mulheres lindas que nós representam 👏👏👏👏👏👏👏👏❤️❤️❤️",False
"Seja bem-vinda, Aniele Franco!",False
"Trio maravilhoso!!!👏👏👏🙌",False
"Três mulheres inteligentes e impoderadas.👏😍 👍",False
"Meninas lindas e maravilhosas",False
"👏👏👏👏 Parabéns para essas guerreiras do povo brasileiro!",False
"Grandes exemplos. Sou fã de vocês.",False
"Quer fazer uma foto com as pessoas como vocês! Amam a paz!.",False
"Três mulheres empoderadas...👏👏👏",False
"❤️ Mulheres lindas e batalhadoras👏👏👏",False
"As mulheres maravilhosas. ❤️❤️❤️👏👏👏",False
"LINDAS DO CORAÇÃO ❤ ❤ ❤ ❤ ❤ ❤ ❤ ❤ ❤ DOS VERDADEIROS BRASILEIROS E BRASILEIRAS QUE AMAM O BRASIL E A NOSSA DEMOCRACIA ! 👏👏👏👏👏👏👏👏❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",False
"Só mulheres batalhadoras e abençoada por Deus. Trabalham muito para o bem do nosso Brasil.",False
"👏👏👏👏três mulheres maravilhosas. 🙌🙌🙌🙌🙌",False
"Bem-vinda Ministra Aniele Franco! Estar em um Partido político nos fortalece para a luta!!Com certeza ajudará nossa estrela a brilhar mais intensa e forte como um espaço para dar voz ao povo brasileiro!Boa luta!",False
"A FORÇA DA MULHER 👏",False
"Mulheres guerreira do Brasil",False
"Parabéns mulher do Brasil",False
"Três mulheres de fibra, inteligentes, sábias e lindas.",False
"Indignação PT financiar candidatura de prefeita bolsonarista em Cabo Frio . Uma atitude incompatível com essa foto .",False
"@user São mulheres politizadas e sábias, não estão preocupadas com Channel e nem tampouco com Carolina Herrera, estão preocupadas com a saúde da nossa democracia, não são mulheres fùteis, sou fã de carteirinha!",False
"Maravilhosas vocês, amoooooo!",False
"Meu Presidente Luiz Inácio da Silva sempre certo bjs",False
"Que trio lindo🤩 bem vinda Anielle👏👏👏❤",False
"Mulheres para ninguém colocar defeito.",False
"Parabéns! Junte-se aos bons e serás um deles!",False
"Que alegria. Bem-vinda Anielle",False
"Como Portuguesa e Progressista. Saudo essas três mulheres guerreiras que tanto orgulham todas as mulheres Progressistas Brasileiras e do mundo ❤❤❤❤👏👏👏👏👏",False
"Concordo com Bolsonaro, onde já se viu!",False
"Kkkkk Mais afiado que tramontina😂💚💛",False
"Meu presidente sem Papa na língua 👅",False
"Pois é mas não e isso ser diplomatico",False
"Amo meu Presidente Bolsonaro😍 além de inteligente, íntegro e direto 👏👏👏",False
"Sua luta sempre foi guia e segue sendo, @user ! Estamos contigo pois agora é uma causa de todas/os nós ❤️",False
"😂😂😂😂Por isso Amoooooo esss homem kkkkkkk",False
"Nosso Amado Presidente ONTEM HOJE E SEMPRE, BOLSONARO PRESIDENTE",False
"Força e honra!",False
"Só falou verdades",False
"Amei a resposta do nosso presidente, ouviu o que pediu tava sentindo falta dessas respostas do meu presidente BOLSONARO",False
"Parabéns..presidente sua missão divina,luzes vencerá trevas,bem vencerá ma.l❤️Deus proteja nossas nação",False
"Esse é nosso presidente Bolsonaro ❤️😍🇧🇷👏👏 é cheque mate",False
"Eita esse é o meu eterno presidente que querem prender a todos custo 👏👏👏👏👏👏👏👏👏👏👏",False
"Eu falei um bisturi? Kkkk",False
"😂😂😂😂😂adoro essas respostas do seu presidente 😂😂😂😂❤❤❤❤❤❤❤❤",False
"Boa resposta...esse é o meu presidente. 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",False
"Corte rápido como sempre 🤌",False
"😂😂 esse é meu capitão 🧑‍✈️ Nosso presidente eterno",False
"Meu presidente, parabéns! Deus o abençoe! Minha filha de 6 anos te adora e faz aniversário no mesmo dia que o senhor. 😍 21/03 dia dos arianos de personalidade @user",False
"Família linda Parabéns Presidente Bolsonaro",False
"Lindos. Sigam em frente! 🇧🇷✨️",False
"Bolsonaro é um Herói do Brasil. Estamos com ELE SEMPRE.",False
"Boa noite deputado Eduardo @user no video de gravação que o senhor postou no story, na mesa do seu escritório o senhor tem um Alcorão Sagrado ? Gostei de ver 😊👏👏🤲🏻🤲🏻🕌🕌",False
"Parabéns presidente 🇧🇷🇧🇷🇧🇷🇧🇷 que Deus o abençoe sempre 🙏🙏🙏🙏 o Sr e sua família.",False
"Meu querido e amado Presidente, feliz aniversário! Que Deus continue te abençoando e lhe conceda saúde, paz e força para enfrentar essa turma do ódio!!!!🎂🙏😘",False
"@user desistir nunca. Mais é revigorante ver pessoas com o mesmo sentimento, como vc.",False
"Família Bolsonaro: nobre e exemplar. Me representa totalmente. Vocês são a FORÇA da DIREITA brasileira",False
"Saúde e vida longa ao melhor Presidente do Brasil 🙏💚😎",False
"Parabéns Melhor presidente que Brasil já viu... Sou nordestino Bolsonarista com orgulho 🇧🇷🇧🇷🇧🇷🇧🇷",False
